<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,1,20200428,161900,190.4000000,190.4500000,190.2700000,190.3100000
GAZP,1,20200428,162000,190.3200000,190.3700000,190.2100000,190.2600000
GAZP,1,20200428,162100,190.2600000,190.4100000,190.2600000,190.3000000
GAZP,1,20200428,162200,190.2900000,190.3000000,190.1700000,190.2100000
GAZP,1,20200428,162300,190.2300000,190.2800000,190.1700000,190.1800000
GAZP,1,20200428,162400,190.2000000,190.2400000,189.9200000,190.0500000
GAZP,1,20200428,162500,190.1000000,190.1000000,189.6200000,189.7400000
GAZP,1,20200428,162600,189.8000000,189.8400000,189.6100000,189.6700000
GAZP,1,20200428,162700,189.7200000,189.7700000,189.5100000,189.6500000
GAZP,1,20200428,162800,189.6700000,189.8500000,189.6000000,189.8500000
GAZP,1,20200428,162900,189.8500000,189.8800000,189.6300000,189.6600000
GAZP,1,20200428,163000,189.7200000,189.8300000,189.6400000,189.7700000
GAZP,1,20200428,163100,189.8000000,189.8500000,189.5500000,189.6700000
GAZP,1,20200428,163200,189.6800000,189.7000000,189.5800000,189.6000000
GAZP,1,20200428,163300,189.6600000,189.7600000,189.3900000,189.6800000
GAZP,1,20200428,163400,189.6800000,189.7600000,189.5100000,189.6200000
GAZP,1,20200428,163500,189.6400000,189.6700000,189.5100000,189.5100000
GAZP,1,20200428,163600,189.5800000,189.6100000,189.5100000,189.5200000
GAZP,1,20200428,163700,189.5900000,189.6300000,189.4800000,189.5100000
GAZP,1,20200428,163800,189.5300000,189.8500000,189.4900000,189.8200000
GAZP,1,20200428,163900,189.8200000,189.9800000,189.6700000,189.7600000
GAZP,1,20200428,164000,189.8300000,189.8500000,189.5200000,189.6300000
GAZP,1,20200428,164100,189.5500000,189.6400000,189.3000000,189.3700000
GAZP,1,20200428,164200,189.3800000,189.4900000,189.1400000,189.2400000
GAZP,1,20200428,164300,189.2900000,189.4600000,189.1700000,189.4200000
GAZP,1,20200428,164400,189.4200000,189.6400000,189.3300000,189.6400000
GAZP,1,20200428,164500,189.6400000,189.7000000,189.5700000,189.6200000
GAZP,1,20200428,164600,189.6900000,189.7000000,189.1300000,189.1400000
GAZP,1,20200428,164700,189.3300000,189.4100000,189.2100000,189.2200000
GAZP,1,20200428,164800,189.3100000,189.3900000,189.1600000,189.3700000
GAZP,1,20200428,164900,189.3500000,189.4000000,189.1000000,189.1000000
GAZP,1,20200428,165000,189.1400000,189.3000000,189.1400000,189.3000000
GAZP,1,20200428,165100,189.3500000,189.6000000,189.3400000,189.4300000
GAZP,1,20200428,165200,189.4900000,189.5600000,189.1600000,189.1600000
GAZP,1,20200428,165300,189.2800000,189.4000000,189.2800000,189.3400000
GAZP,1,20200428,165400,189.4000000,189.4600000,189.3200000,189.3500000
GAZP,1,20200428,165500,189.3900000,189.4400000,189.3100000,189.3200000
GAZP,1,20200428,165600,189.3600000,189.4600000,189.3200000,189.4600000
GAZP,1,20200428,165700,189.4100000,189.4600000,189.2900000,189.3600000
GAZP,1,20200428,165800,189.3700000,189.3700000,189.0000000,189.1200000
GAZP,1,20200428,165900,189.1200000,189.1300000,188.9000000,188.9400000
GAZP,1,20200428,170000,189.0000000,189.1600000,188.9000000,188.9000000
GAZP,1,20200428,170100,188.9800000,189.0800000,188.8500000,188.9400000
GAZP,1,20200428,170200,188.9500000,189.2300000,188.8800000,189.2100000
GAZP,1,20200428,170300,189.2100000,189.2400000,188.9700000,189.1000000
GAZP,1,20200428,170400,189.0100000,189.2000000,188.9600000,189.1000000
GAZP,1,20200428,170500,189.1100000,189.5000000,189.0600000,189.4300000
GAZP,1,20200428,170600,189.4800000,189.5400000,189.3600000,189.4400000
GAZP,1,20200428,170700,189.5200000,189.5200000,189.2600000,189.4400000
GAZP,1,20200428,170800,189.5100000,189.5800000,189.3300000,189.3600000
GAZP,1,20200428,170900,189.4200000,189.6500000,189.4100000,189.6200000
GAZP,1,20200428,171000,189.5700000,189.6000000,189.3800000,189.4400000
GAZP,1,20200428,171100,189.5100000,189.6800000,189.4200000,189.6500000
GAZP,1,20200428,171200,189.6900000,189.8000000,189.6500000,189.7500000
GAZP,1,20200428,171300,189.7400000,189.8000000,189.6500000,189.7600000
GAZP,1,20200428,171400,189.7700000,189.9300000,189.7200000,189.8800000
GAZP,1,20200428,171500,189.9100000,189.9400000,189.7900000,189.8500000
GAZP,1,20200428,171600,189.8900000,190.0000000,189.8000000,189.9500000
GAZP,1,20200428,171700,189.9900000,190.1200000,189.8000000,190.0800000
GAZP,1,20200428,171800,190.1000000,190.1500000,190.0100000,190.0700000
GAZP,1,20200428,171900,190.0400000,190.1100000,189.9000000,190.0000000
GAZP,1,20200428,172000,189.9800000,189.9800000,189.6300000,189.7400000
GAZP,1,20200428,172100,189.7400000,189.7400000,189.3900000,189.4900000
GAZP,1,20200428,172200,189.4900000,189.4900000,189.2900000,189.3300000
GAZP,1,20200428,172300,189.3600000,189.5000000,189.3400000,189.4100000
GAZP,1,20200428,172400,189.3400000,189.4900000,189.3400000,189.4000000
GAZP,1,20200428,172500,189.4000000,189.4400000,189.2600000,189.3500000
GAZP,1,20200428,172600,189.3400000,189.4000000,189.1800000,189.2500000
GAZP,1,20200428,172700,189.2500000,189.5000000,189.2500000,189.4400000
GAZP,1,20200428,172800,189.5000000,189.5500000,189.3000000,189.3300000
GAZP,1,20200428,172900,189.3000000,189.4000000,189.1400000,189.4000000
GAZP,1,20200428,173000,189.3400000,189.4000000,189.1700000,189.1700000
GAZP,1,20200428,173100,189.2600000,189.3000000,189.1700000,189.2600000
GAZP,1,20200428,173200,189.2200000,189.2300000,189.0000000,189.0600000
GAZP,1,20200428,173300,189.0600000,189.1800000,189.0500000,189.1500000
GAZP,1,20200428,173400,189.1500000,189.1600000,189.0100000,189.1000000
GAZP,1,20200428,173500,189.1100000,189.3300000,189.0500000,189.3300000
GAZP,1,20200428,173600,189.3000000,189.3000000,188.9700000,189.0700000
GAZP,1,20200428,173700,189.0400000,189.1600000,189.0100000,189.0100000
GAZP,1,20200428,173800,189.0100000,189.0100000,188.8700000,188.9700000
GAZP,1,20200428,173900,188.9900000,188.9900000,188.9200000,188.9700000
GAZP,1,20200428,174000,188.9500000,188.9700000,188.8100000,188.8300000
GAZP,1,20200428,174100,188.8400000,188.9100000,188.7000000,188.9100000
GAZP,1,20200428,174200,188.9100000,189.0900000,188.7300000,188.8500000
GAZP,1,20200428,174300,188.8300000,188.8800000,188.5700000,188.5700000
GAZP,1,20200428,174400,188.5700000,188.8600000,188.5700000,188.8400000
GAZP,1,20200428,174500,188.8400000,188.9600000,188.6800000,188.9000000
GAZP,1,20200428,174600,188.9000000,188.9700000,188.6200000,188.6200000
GAZP,1,20200428,174700,188.6200000,188.6700000,188.3300000,188.5000000
GAZP,1,20200428,174800,188.4800000,188.5700000,188.3300000,188.5000000
GAZP,1,20200428,174900,188.5800000,188.6500000,188.5000000,188.6200000
GAZP,1,20200428,175000,188.6100000,188.6100000,188.4000000,188.4700000
GAZP,1,20200428,175100,188.4700000,188.6000000,188.4300000,188.5700000
GAZP,1,20200428,175200,188.5700000,188.6500000,188.4100000,188.6400000
GAZP,1,20200428,175300,188.5600000,188.7200000,188.5000000,188.7000000
GAZP,1,20200428,175400,188.6600000,188.7800000,188.4000000,188.4900000
GAZP,1,20200428,175500,188.4100000,188.4500000,188.3200000,188.3500000
GAZP,1,20200428,175600,188.3200000,188.3200000,187.7100000,187.8900000
GAZP,1,20200428,175700,187.8900000,188.0800000,187.8600000,188.0400000
GAZP,1,20200428,175800,188.0800000,188.0800000,187.8800000,188.0100000
GAZP,1,20200428,175900,188.0000000,188.0700000,187.6000000,187.7700000
GAZP,1,20200428,180000,187.7600000,187.8800000,187.5800000,187.8500000
GAZP,1,20200428,180100,187.8600000,187.9400000,187.7600000,187.8800000
GAZP,1,20200428,180200,187.8100000,188.0400000,187.7000000,188.0000000
GAZP,1,20200428,180300,188.0000000,188.1500000,188.0000000,188.0500000
GAZP,1,20200428,180400,188.0500000,188.0500000,187.7800000,187.9400000
GAZP,1,20200428,180500,187.9400000,188.2800000,187.9000000,188.0300000
GAZP,1,20200428,180600,188.0600000,188.1600000,188.0000000,188.1400000
GAZP,1,20200428,180700,188.1500000,188.4300000,188.0700000,188.3800000
GAZP,1,20200428,180800,188.3800000,188.6300000,188.3800000,188.4900000
GAZP,1,20200428,180900,188.5500000,188.6000000,188.4500000,188.5100000
GAZP,1,20200428,181000,188.5000000,188.6100000,188.4500000,188.6000000
GAZP,1,20200428,181100,188.6000000,188.6200000,188.4000000,188.4600000
GAZP,1,20200428,181200,188.4600000,188.5000000,188.4000000,188.4600000
GAZP,1,20200428,181300,188.4600000,188.5700000,188.4600000,188.5100000
GAZP,1,20200428,181400,188.5100000,188.5200000,188.4400000,188.4900000
GAZP,1,20200428,181500,188.5200000,188.5200000,188.4000000,188.4300000
GAZP,1,20200428,181600,188.4100000,188.4600000,188.2000000,188.2100000
GAZP,1,20200428,181700,188.2100000,188.2100000,187.8100000,187.9600000
GAZP,1,20200428,181800,188.0100000,188.0100000,187.8000000,188.0000000
GAZP,1,20200428,181900,187.9100000,188.0500000,187.8700000,187.9500000
GAZP,1,20200428,182000,187.9600000,188.0500000,187.9200000,188.0200000
GAZP,1,20200428,182100,188.0100000,188.2000000,187.9100000,188.1500000
GAZP,1,20200428,182200,188.0900000,188.2900000,188.0700000,188.2500000
GAZP,1,20200428,182300,188.2500000,188.4500000,188.1800000,188.3100000
GAZP,1,20200428,182400,188.2100000,188.3000000,188.1800000,188.2500000
GAZP,1,20200428,182500,188.2500000,188.4800000,188.2500000,188.4200000
GAZP,1,20200428,182600,188.4400000,188.4800000,188.2000000,188.3200000
GAZP,1,20200428,182700,188.3000000,188.3000000,188.1400000,188.2000000
GAZP,1,20200428,182800,188.2800000,188.3800000,188.2500000,188.2700000
GAZP,1,20200428,182900,188.3000000,188.4600000,188.2100000,188.3700000
GAZP,1,20200428,183000,188.3700000,188.4300000,188.2700000,188.2700000
GAZP,1,20200428,183100,188.2700000,188.3300000,188.2000000,188.2000000
GAZP,1,20200428,183200,188.2800000,188.4000000,188.0400000,188.1000000
GAZP,1,20200428,183300,188.1000000,188.1800000,187.8800000,188.1800000
GAZP,1,20200428,183400,188.1800000,188.3000000,188.1600000,188.3000000
GAZP,1,20200428,183500,188.3000000,188.3300000,188.2200000,188.2500000
GAZP,1,20200428,183600,188.2500000,188.2500000,188.1800000,188.1800000
GAZP,1,20200428,183700,188.1800000,188.2000000,188.1200000,188.2000000
GAZP,1,20200428,183800,188.2000000,188.2000000,188.1100000,188.1600000
GAZP,1,20200428,183900,188.1600000,188.2000000,188.0600000,188.1500000
GAZP,1,20200428,184500,188.5000000,188.5000000,188.5000000,188.5000000
GAZP,1,20200428,184600,188.5000000,188.5000000,188.5000000,188.5000000
GAZP,1,20200428,184700,188.5000000,188.5000000,188.5000000,188.5000000
GAZP,1,20200428,184800,188.5000000,188.5000000,188.5000000,188.5000000
GAZP,1,20200428,184900,188.5000000,188.5000000,188.5000000,188.5000000
GAZP,1,20200429,100000,189.7800000,189.9000000,188.8100000,189.0600000
GAZP,1,20200429,100100,189.0600000,189.3000000,188.5300000,188.8800000
GAZP,1,20200429,100200,188.9600000,189.4200000,188.7500000,189.2800000
GAZP,1,20200429,100300,189.3500000,189.5600000,189.1500000,189.4700000
GAZP,1,20200429,100400,189.4600000,189.5000000,189.2000000,189.3100000
GAZP,1,20200429,100500,189.3700000,189.5600000,189.1000000,189.4900000
GAZP,1,20200429,100600,189.4900000,189.9900000,189.2600000,189.7900000
GAZP,1,20200429,100700,189.7200000,189.8400000,189.4500000,189.7000000
GAZP,1,20200429,100800,189.6900000,189.6900000,189.2700000,189.4600000
GAZP,1,20200429,100900,189.3900000,189.6200000,189.2500000,189.3600000
GAZP,1,20200429,101000,189.4000000,189.8300000,189.3600000,189.5800000
GAZP,1,20200429,101100,189.5700000,190.1000000,189.4600000,189.8000000
GAZP,1,20200429,101200,189.8000000,189.9600000,189.6700000,189.7100000
GAZP,1,20200429,101300,189.7600000,190.3000000,189.7300000,190.2000000
GAZP,1,20200429,101400,190.1400000,190.2000000,190.0000000,190.1300000
GAZP,1,20200429,101500,190.1400000,190.2000000,189.8000000,190.0600000
GAZP,1,20200429,101600,190.0000000,190.0000000,189.8900000,189.9500000
GAZP,1,20200429,101700,189.9900000,190.2000000,189.8700000,189.9500000
GAZP,1,20200429,101800,189.9500000,190.0700000,189.8000000,189.9800000
GAZP,1,20200429,101900,190.0400000,190.1100000,189.9000000,189.9000000
GAZP,1,20200429,102000,189.9000000,189.9000000,189.6400000,189.6500000
GAZP,1,20200429,102100,189.7000000,189.9900000,189.6500000,189.9700000
GAZP,1,20200429,102200,189.9700000,190.0000000,189.6400000,189.7800000
GAZP,1,20200429,102300,189.7400000,189.9200000,189.6000000,189.8000000
GAZP,1,20200429,102400,189.8800000,190.0200000,189.7800000,189.8800000
GAZP,1,20200429,102500,189.8600000,190.0200000,189.7600000,189.9500000
GAZP,1,20200429,102600,190.0000000,190.0000000,189.9000000,189.9700000
GAZP,1,20200429,102700,189.9300000,190.0400000,189.8300000,189.8900000
GAZP,1,20200429,102800,189.8900000,189.9300000,189.6400000,189.6400000
GAZP,1,20200429,102900,189.7100000,189.9800000,189.7000000,189.9000000
GAZP,1,20200429,103000,189.9700000,190.0700000,189.8600000,189.9600000
GAZP,1,20200429,103100,190.0000000,190.0000000,189.8000000,189.8500000
GAZP,1,20200429,103200,189.8200000,190.0200000,189.7700000,189.9200000
GAZP,1,20200429,103300,189.9700000,190.0000000,189.9200000,190.0000000
GAZP,1,20200429,103400,190.0200000,190.0500000,189.9500000,189.9500000
GAZP,1,20200429,103500,190.0000000,190.1500000,189.8800000,190.1000000
GAZP,1,20200429,103600,190.0700000,190.2200000,189.9100000,190.1500000
GAZP,1,20200429,103700,190.1900000,190.3500000,190.0300000,190.3500000
GAZP,1,20200429,103800,190.3500000,190.3500000,190.2400000,190.2400000
GAZP,1,20200429,103900,190.2900000,190.3500000,190.2300000,190.2600000
GAZP,1,20200429,104000,190.2300000,190.6300000,190.1000000,190.5500000
GAZP,1,20200429,104100,190.5600000,190.7500000,190.2900000,190.6900000
GAZP,1,20200429,104200,190.6700000,190.8000000,190.6000000,190.7400000
GAZP,1,20200429,104300,190.7400000,190.9700000,190.7400000,190.8400000
GAZP,1,20200429,104400,190.8700000,190.9900000,190.7700000,190.9100000
GAZP,1,20200429,104500,190.9100000,191.2000000,190.8300000,191.0300000
GAZP,1,20200429,104600,191.0800000,191.4000000,190.9000000,191.2800000
GAZP,1,20200429,104700,191.2800000,191.9000000,191.0400000,191.8800000
GAZP,1,20200429,104800,191.8100000,191.9600000,191.5300000,191.5300000
GAZP,1,20200429,104900,191.5400000,191.7000000,191.3700000,191.5000000
GAZP,1,20200429,105000,191.5000000,191.6400000,191.0300000,191.1800000
GAZP,1,20200429,105100,191.2400000,191.5000000,191.1400000,191.2900000
GAZP,1,20200429,105200,191.2900000,191.3000000,190.9600000,190.9800000
GAZP,1,20200429,105300,191.0000000,191.3000000,190.9900000,191.2300000
GAZP,1,20200429,105400,191.2000000,191.4500000,191.2000000,191.2300000
GAZP,1,20200429,105500,191.2500000,191.4800000,191.1400000,191.4800000
GAZP,1,20200429,105600,191.4700000,191.7000000,191.3900000,191.6300000
GAZP,1,20200429,105700,191.6300000,191.7200000,191.5000000,191.6700000
GAZP,1,20200429,105800,191.6400000,191.6900000,191.2600000,191.3300000
GAZP,1,20200429,105900,191.4000000,191.5900000,191.3400000,191.5700000
GAZP,1,20200429,110000,191.5500000,191.6700000,191.3700000,191.4400000
GAZP,1,20200429,110100,191.5300000,191.5300000,191.3600000,191.4000000
GAZP,1,20200429,110200,191.4600000,191.6900000,191.4300000,191.4600000
GAZP,1,20200429,110300,191.4600000,191.5000000,191.1600000,191.2700000
GAZP,1,20200429,110400,191.2800000,191.3000000,191.2000000,191.2400000
GAZP,1,20200429,110500,191.2800000,191.3600000,191.2200000,191.2600000
GAZP,1,20200429,110600,191.2600000,191.5000000,191.2600000,191.3800000
GAZP,1,20200429,110700,191.4400000,191.4500000,191.2400000,191.3900000
GAZP,1,20200429,110800,191.3500000,191.5900000,191.3500000,191.5900000
GAZP,1,20200429,110900,191.6000000,191.6800000,191.5200000,191.5800000
GAZP,1,20200429,111000,191.5700000,191.6400000,191.5200000,191.6400000
GAZP,1,20200429,111100,191.6000000,191.7600000,191.5900000,191.7600000
GAZP,1,20200429,111200,191.7600000,191.7800000,191.6900000,191.6900000
GAZP,1,20200429,111300,191.6800000,191.9100000,191.6600000,191.8000000
GAZP,1,20200429,111400,191.7800000,191.8600000,191.6900000,191.8600000
GAZP,1,20200429,111500,191.8700000,192.0000000,191.8300000,191.9100000
GAZP,1,20200429,111600,191.9100000,191.9800000,191.8400000,191.9500000
GAZP,1,20200429,111700,191.9600000,192.1100000,191.9000000,192.0400000
GAZP,1,20200429,111800,192.0000000,192.0100000,191.9000000,191.9100000
GAZP,1,20200429,111900,191.9100000,192.0000000,191.7400000,191.8000000
GAZP,1,20200429,112000,191.7400000,191.9900000,191.7000000,191.9000000
GAZP,1,20200429,112100,191.9000000,191.9800000,191.8500000,191.9000000
GAZP,1,20200429,112200,191.9000000,192.0000000,191.7600000,191.9200000
GAZP,1,20200429,112300,191.9200000,192.0000000,191.8600000,191.9000000
GAZP,1,20200429,112400,191.9000000,191.9000000,191.6100000,191.6100000
GAZP,1,20200429,112500,191.6000000,191.7500000,191.5700000,191.6000000
GAZP,1,20200429,112600,191.6100000,191.6900000,191.5700000,191.5700000
GAZP,1,20200429,112700,191.6000000,191.6200000,191.3500000,191.5200000
GAZP,1,20200429,112800,191.5500000,191.8000000,191.5200000,191.8000000
GAZP,1,20200429,112900,191.7600000,191.8000000,191.6500000,191.7000000
GAZP,1,20200429,113000,191.6700000,191.6900000,191.5100000,191.6200000
GAZP,1,20200429,113100,191.5600000,191.6000000,191.4300000,191.4900000
GAZP,1,20200429,113200,191.4900000,191.5200000,191.2600000,191.2600000
GAZP,1,20200429,113300,191.2600000,191.3000000,191.2000000,191.2700000
GAZP,1,20200429,113400,191.2700000,191.4200000,191.2400000,191.3900000
GAZP,1,20200429,113500,191.3200000,191.5200000,191.2700000,191.2700000
GAZP,1,20200429,113600,191.3500000,191.4000000,191.3100000,191.3500000
GAZP,1,20200429,113700,191.3800000,191.5300000,191.3400000,191.5100000
GAZP,1,20200429,113800,191.5100000,191.5800000,191.4900000,191.5200000
GAZP,1,20200429,113900,191.5400000,191.8400000,191.5400000,191.7000000
GAZP,1,20200429,114000,191.7400000,191.8000000,191.6800000,191.6800000
GAZP,1,20200429,114100,191.6800000,191.7900000,191.6800000,191.7000000
GAZP,1,20200429,114200,191.7100000,191.8400000,191.6800000,191.7700000
GAZP,1,20200429,114300,191.7900000,191.8300000,191.7200000,191.7800000
GAZP,1,20200429,114400,191.7800000,191.8500000,191.7000000,191.8000000
GAZP,1,20200429,114500,191.8300000,191.8300000,191.7300000,191.7700000
GAZP,1,20200429,114600,191.7700000,191.8600000,191.7500000,191.8300000
GAZP,1,20200429,114700,191.8600000,191.9500000,191.8100000,191.9000000
GAZP,1,20200429,114800,191.9000000,191.9500000,191.8600000,191.9200000
GAZP,1,20200429,114900,191.9200000,192.0000000,191.8300000,191.9900000
GAZP,1,20200429,115000,191.9400000,191.9900000,191.8700000,191.9600000
GAZP,1,20200429,115100,191.9500000,191.9500000,191.7700000,191.9000000
GAZP,1,20200429,115200,191.9300000,191.9300000,191.7600000,191.8200000
GAZP,1,20200429,115300,191.8300000,191.9100000,191.7600000,191.7900000
GAZP,1,20200429,115400,191.7900000,191.8900000,191.7300000,191.7600000
GAZP,1,20200429,115500,191.8100000,191.8600000,191.7100000,191.8100000
GAZP,1,20200429,115600,191.8600000,191.9100000,191.8300000,191.8700000
GAZP,1,20200429,115700,191.9000000,192.1100000,191.9000000,192.1100000
GAZP,1,20200429,115800,192.1100000,192.2100000,191.9500000,192.0400000
GAZP,1,20200429,115900,192.0800000,192.2500000,191.9800000,192.2500000
GAZP,1,20200429,120000,192.1800000,192.3000000,191.9200000,191.9600000
GAZP,1,20200429,120100,191.9800000,192.0000000,191.8700000,191.9300000
GAZP,1,20200429,120200,191.9000000,192.0300000,191.8200000,191.8400000
GAZP,1,20200429,120300,191.8500000,192.0500000,191.8500000,191.9500000
GAZP,1,20200429,120400,191.9900000,192.1000000,191.8500000,192.1000000
GAZP,1,20200429,120500,192.1000000,192.2000000,192.0900000,192.2000000
GAZP,1,20200429,120600,192.1900000,192.3900000,191.9700000,192.3200000
GAZP,1,20200429,120700,192.2700000,192.4000000,192.2700000,192.3200000
GAZP,1,20200429,120800,192.3100000,192.4100000,192.3100000,192.4000000
GAZP,1,20200429,120900,192.3500000,192.4000000,192.3000000,192.3200000
GAZP,1,20200429,121000,192.3200000,192.4500000,192.2700000,192.3900000
GAZP,1,20200429,121100,192.3900000,192.4000000,192.3000000,192.3200000
GAZP,1,20200429,121200,192.2900000,192.3900000,192.2900000,192.3400000
GAZP,1,20200429,121300,192.3200000,192.8000000,192.3200000,192.6500000
GAZP,1,20200429,121400,192.6700000,192.9500000,192.6700000,192.9500000
GAZP,1,20200429,121500,192.9500000,193.1000000,192.8300000,193.0200000
GAZP,1,20200429,121600,193.0200000,193.3800000,192.9700000,193.2800000
GAZP,1,20200429,121700,193.2800000,193.5000000,193.2800000,193.4400000
GAZP,1,20200429,121800,193.4600000,193.6000000,193.4000000,193.5000000
GAZP,1,20200429,121900,193.4800000,193.9500000,193.4400000,193.9200000
GAZP,1,20200429,122000,193.8700000,194.1900000,193.8600000,193.9100000
GAZP,1,20200429,122100,193.9100000,193.9700000,193.7300000,193.8000000
GAZP,1,20200429,122200,193.8000000,193.9400000,193.5800000,193.7700000
GAZP,1,20200429,122300,193.7900000,194.1600000,193.7500000,194.1200000
GAZP,1,20200429,122400,194.1600000,194.3800000,194.0100000,194.3300000
GAZP,1,20200429,122500,194.3300000,194.3800000,194.0100000,194.2100000
GAZP,1,20200429,122600,194.2100000,194.2100000,194.0000000,194.0900000
GAZP,1,20200429,122700,194.0800000,194.0900000,193.6700000,193.7200000
GAZP,1,20200429,122800,193.8000000,193.8900000,193.7100000,193.8400000
GAZP,1,20200429,122900,193.8500000,193.9700000,193.7700000,193.8300000
GAZP,1,20200429,123000,193.8400000,193.9700000,193.6100000,193.9700000
GAZP,1,20200429,123100,193.9500000,193.9700000,193.8000000,193.8400000
GAZP,1,20200429,123200,193.8400000,193.9500000,193.8100000,193.9000000
GAZP,1,20200429,123300,193.9000000,193.9800000,193.8000000,193.9800000
GAZP,1,20200429,123400,193.9800000,194.1800000,193.8800000,193.9700000
GAZP,1,20200429,123500,193.9100000,194.0300000,193.9100000,194.0000000
GAZP,1,20200429,123600,194.0200000,194.0600000,193.9100000,193.9200000
GAZP,1,20200429,123700,193.9200000,193.9900000,193.8500000,193.8900000
GAZP,1,20200429,123800,193.9000000,194.0000000,193.8900000,193.9600000
GAZP,1,20200429,123900,193.9600000,193.9600000,193.8800000,193.9200000
GAZP,1,20200429,124000,193.9200000,194.0900000,193.9200000,194.0400000
GAZP,1,20200429,124100,194.0400000,194.2000000,193.9800000,194.1700000
GAZP,1,20200429,124200,194.2000000,194.2100000,194.0000000,194.0500000
GAZP,1,20200429,124300,194.0500000,194.1300000,193.9800000,194.0900000
GAZP,1,20200429,124400,194.1000000,194.1400000,194.0500000,194.1100000
GAZP,1,20200429,124500,194.1100000,194.1200000,194.0600000,194.1000000
GAZP,1,20200429,124600,194.1000000,194.1000000,194.0300000,194.0300000
GAZP,1,20200429,124700,194.0300000,194.1200000,194.0100000,194.1100000
GAZP,1,20200429,124800,194.1000000,194.1100000,194.0500000,194.0900000
GAZP,1,20200429,124900,194.1100000,194.1100000,193.8600000,193.8600000
GAZP,1,20200429,125000,193.8700000,193.9300000,193.7500000,193.8900000
GAZP,1,20200429,125100,193.9300000,193.9300000,193.6500000,193.7000000
GAZP,1,20200429,125200,193.6700000,193.8300000,193.5700000,193.5700000
GAZP,1,20200429,125300,193.6300000,193.9300000,193.5600000,193.8400000
GAZP,1,20200429,125400,193.8500000,194.0000000,193.8500000,193.9100000
GAZP,1,20200429,125500,193.9500000,193.9800000,193.8500000,193.9200000
GAZP,1,20200429,125600,193.8900000,193.9800000,193.7400000,193.9000000
GAZP,1,20200429,125700,193.8600000,193.9200000,193.6600000,193.8900000
GAZP,1,20200429,125800,193.8600000,193.9000000,193.8600000,193.8900000
GAZP,1,20200429,125900,193.8900000,193.9000000,193.7500000,193.7800000
GAZP,1,20200429,130000,193.8000000,193.9200000,193.7700000,193.7800000
GAZP,1,20200429,130100,193.8200000,193.8500000,193.6100000,193.6200000
GAZP,1,20200429,130200,193.6200000,193.7000000,193.3000000,193.3800000
GAZP,1,20200429,130300,193.3900000,193.4500000,193.3100000,193.3800000
GAZP,1,20200429,130400,193.3800000,193.3800000,193.1000000,193.2100000
GAZP,1,20200429,130500,193.2000000,193.2900000,193.0900000,193.2400000
GAZP,1,20200429,130600,193.2500000,193.3900000,193.0900000,193.2400000
GAZP,1,20200429,130700,193.2500000,193.3500000,193.2000000,193.2700000
GAZP,1,20200429,130800,193.2800000,193.4400000,193.2000000,193.2800000
GAZP,1,20200429,130900,193.3000000,193.3100000,193.1200000,193.1900000
GAZP,1,20200429,131000,193.2000000,193.2000000,193.1000000,193.1500000
GAZP,1,20200429,131100,193.1500000,193.3000000,193.1300000,193.2400000
GAZP,1,20200429,131200,193.2700000,193.3700000,193.2400000,193.3400000
GAZP,1,20200429,131300,193.3400000,193.4000000,193.3000000,193.3100000
GAZP,1,20200429,131400,193.3900000,193.3900000,193.2000000,193.2000000
GAZP,1,20200429,131500,193.1800000,193.2200000,193.1100000,193.2000000
GAZP,1,20200429,131600,193.1900000,193.2200000,193.1100000,193.2200000
GAZP,1,20200429,131700,193.2200000,193.2700000,193.1100000,193.1500000
GAZP,1,20200429,131800,193.1900000,193.2500000,193.0900000,193.1500000
GAZP,1,20200429,131900,193.1500000,193.1500000,193.0000000,193.0000000
GAZP,1,20200429,132000,193.0000000,193.0000000,192.7300000,192.9100000
GAZP,1,20200429,132100,192.9200000,193.1600000,192.8900000,193.1600000
GAZP,1,20200429,132200,193.2000000,193.2400000,193.1600000,193.2000000
GAZP,1,20200429,132300,193.2000000,193.5000000,193.2000000,193.4600000
GAZP,1,20200429,132400,193.4200000,193.4900000,193.3900000,193.4100000
GAZP,1,20200429,132500,193.4800000,193.4800000,193.2800000,193.3100000
GAZP,1,20200429,132600,193.3100000,193.4000000,193.3000000,193.3300000
GAZP,1,20200429,132700,193.3100000,193.4000000,193.2800000,193.4000000
GAZP,1,20200429,132800,193.4000000,193.4600000,193.4000000,193.4300000
GAZP,1,20200429,132900,193.4500000,193.4500000,193.3800000,193.4200000
GAZP,1,20200429,133000,193.3800000,193.4000000,193.2900000,193.2900000
GAZP,1,20200429,133100,193.3000000,193.3600000,193.2000000,193.2700000
GAZP,1,20200429,133200,193.2900000,193.2900000,193.0700000,193.1400000
GAZP,1,20200429,133300,193.1400000,193.2000000,193.0700000,193.1300000
GAZP,1,20200429,133400,193.1000000,193.1700000,192.8100000,192.8100000
GAZP,1,20200429,133500,192.8500000,192.9200000,192.6400000,192.7000000
GAZP,1,20200429,133600,192.6500000,192.7600000,192.6200000,192.7200000
GAZP,1,20200429,133700,192.7700000,192.7700000,192.6200000,192.7600000
GAZP,1,20200429,133800,192.7600000,192.9000000,192.7200000,192.7500000
GAZP,1,20200429,133900,192.8100000,192.9900000,192.7700000,192.8500000
GAZP,1,20200429,134000,192.8500000,193.1400000,192.8300000,193.1400000
